macro_topic,macro_topic_name,source,subgroup,final_merge_group_id,micro_topic_id,topic_label,topic_name_original,topic_summary,year,year_frequency,denominator_source_docs_in_macro_topic,relative_share_of_macro_topic_source_docs,year_document_count,annual_source_macro_document_count,annual_document_prevalence,external_unique_document_count,external_topic_size_count,external_group_size_count,best_matched_corporate_group_id,best_matched_corporate_label,best_cosine_similarity,topic_id
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG02,1,Circular Economy Adoption in Construction Waste Management,1_reuse_ce_stakeholders_stakeholder,"The micro-topic traces the evolution of concerns regarding material reuse and circularity within the construction sector, moving from early process-focused waste management challenges to highly formalized, systemic adoption of Circular Economy (CE) principles involving diverse stakeholders.",2025,261,12332,0.0211644502108336,257,1952,0.1316598360655737,1926,2000,7,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.6054240465164185,academic_T2::academic_T2_PG02
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2000,1,12332,8.10898475510866e-05,1,23,0.0434782608695652,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2001,1,12332,8.10898475510866e-05,1,31,0.032258064516129,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2002,1,12332,8.10898475510866e-05,1,39,0.0256410256410256,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2003,0,12332,0.0,0,48,0.0,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2004,1,12332,8.10898475510866e-05,1,55,0.0181818181818181,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2005,0,12332,0.0,0,48,0.0,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2006,2,12332,0.0001621796951021,2,62,0.032258064516129,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2007,1,12332,8.10898475510866e-05,1,74,0.0135135135135135,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2008,2,12332,0.0001621796951021,2,96,0.0208333333333333,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2009,1,12332,8.10898475510866e-05,1,92,0.0108695652173913,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2010,7,12332,0.0005676289328576,7,126,0.0555555555555555,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2011,4,12332,0.0003243593902043,4,135,0.0296296296296296,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2012,8,12332,0.0006487187804086,8,193,0.0414507772020725,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2013,6,12332,0.0004865390853065,6,228,0.0263157894736842,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2014,6,12332,0.0004865390853065,6,253,0.0237154150197628,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2015,13,12332,0.0010541680181641,13,290,0.0448275862068965,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2016,13,12332,0.0010541680181641,13,331,0.039274924471299,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2017,24,12332,0.001946156341226,24,411,0.0583941605839416,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2018,44,12332,0.0035679532922478,43,664,0.0647590361445783,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2019,73,12332,0.0059195588712293,71,1035,0.0685990338164251,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2020,109,12332,0.0088387933830684,105,1211,0.0867052023121387,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2021,130,12332,0.0105416801816412,127,1523,0.0833880499015101,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2022,144,12332,0.0116769380473564,139,1672,0.083133971291866,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2023,222,12332,0.0180019461563412,216,2345,0.0921108742004264,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2024,373,12332,0.0302465131365553,364,3810,0.0955380577427821,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_PG06,8,Plastic Waste Incorporation in Concrete Composites,8_plastics_concrete_hdpe_composites,"The micro-topic tracks the evolution of using various waste materials, particularly plastics and aggregates, to enhance concrete properties and promote sustainability, moving from early focus on general aggregate recycling to specific applications of various polymers.",2025,215,12332,0.0174343172234836,206,1952,0.1055327868852459,1362,1401,8,corporate_T2_S004,Regulatory evolution of fracking wastewater management,0.5665870904922485,academic_T2::academic_T2_PG06
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2000,3,12332,0.0002432695426532,3,23,0.1304347826086956,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2001,0,12332,0.0,0,31,0.0,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2002,0,12332,0.0,0,39,0.0,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2003,5,12332,0.0004054492377554,5,48,0.1041666666666666,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2004,3,12332,0.0002432695426532,3,55,0.0545454545454545,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2005,3,12332,0.0002432695426532,3,48,0.0625,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2006,4,12332,0.0003243593902043,4,62,0.064516129032258,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2007,3,12332,0.0002432695426532,3,74,0.0405405405405405,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2008,4,12332,0.0003243593902043,4,96,0.0416666666666666,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2009,4,12332,0.0003243593902043,4,92,0.0434782608695652,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2010,7,12332,0.0005676289328576,6,126,0.0476190476190476,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2011,4,12332,0.0003243593902043,4,135,0.0296296296296296,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2012,17,12332,0.0013785274083684,17,193,0.0880829015544041,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2013,5,12332,0.0004054492377554,5,228,0.0219298245614035,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2014,16,12332,0.0012974375608173,16,253,0.0632411067193675,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2015,20,12332,0.0016217969510217,20,290,0.0689655172413793,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2016,24,12332,0.001946156341226,24,331,0.0725075528700906,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2017,28,12332,0.0022705157314304,28,411,0.0681265206812652,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2018,49,12332,0.0039734025300032,48,664,0.072289156626506,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2019,43,12332,0.0034868634446967,43,1035,0.0415458937198067,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2020,62,12332,0.0050275705481673,61,1211,0.0503715937241948,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2021,52,12332,0.0042166720726565,51,1523,0.0334865397242285,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2022,56,12332,0.0045410314628608,56,1672,0.0334928229665071,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2023,71,12332,0.0057573791761271,71,2345,0.030277185501066,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2024,87,12332,0.0070548167369445,84,3810,0.0220472440944881,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S002,2,Indicator Framework Development and Application,2_indicator_indicators_kpis_methodology,"The micro-topic traces the evolution of developing, refining, and applying measurement frameworks (indicators, KPIs, scorecards) to assess sustainability performance across various contexts, moving from early environmental concerns to highly integrated, multi-dimensional, and sector-specific quantitative models.",2025,36,12332,0.0029192345118391,36,1952,0.0184426229508196,599,606,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5704094171524048,academic_T2::academic_T2_S002
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S031,16,Adaptive Reuse of Industrial and Heritage Sites,31_reuse_redevelopment_preservation_reusing,"The micro-topic tracks the evolution of adaptive reuse strategies, moving from initial case studies on specific building transformations to a highly complex, multidisciplinary focus on industrial heritage preservation, brownfield regeneration, and systemic sustainability challenges across various global contexts.",2000,0,12332,0.0,0,23,0.0,180,186,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5486387014389038,academic_T2::academic_T2_S031
T2,Operational sustainability and circular production,academic,academic_T2,academic_T2_S031,16,Adaptive Reuse of Industrial and Heritage Sites,31_reuse_redevelopment_preservation_reusing,"The micro-topic tracks the evolution of adaptive reuse strategies, moving from initial case studies on specific building transformations to a highly complex, multidisciplinary focus on industrial heritage preservation, brownfield regeneration, and systemic sustainability challenges across various global contexts.",2001,0,12332,0.0,0,31,0.0,180,186,1,corporate_T2_PG01,"Leaching, Mining, and Processing Lifecycle",0.5486387014389038,academic_T2::academic_T2_S031
