topic_id,year,top_words_json,representative_docs_json,public_safe
academic_T3::academic_T3_S029,2024,"[""textiles"", ""handicrafts"", ""handicraft"", ""textile"", ""artisans""]","[{""year"": 2024, ""source"": ""academic"", ""chunk_id"": ""paper::01c8e9cf3202b2b671751cd3b6b0e3946c55689d::chunk_0001"", ""source_doc_id"": ""01c8e9cf3202b2b671751cd3b6b0e3946c55689d"", ""document_id"": ""01c8e9cf3202b2b671751cd3b6b0e3946c55689d"", ""source_link"": ""https://www.semanticscholar.org/paper/01c8e9cf3202b2b671751cd3b6b0e3946c55689d"", ""micro_topic_probability"": 1.0, ""snippet"": ""This research aims to develop superior products from silkworm cultivation in Sabbetta Village, Soppeng Regency. Descriptive and mixed methods approaches were used in the research methodology. Information was collected through field observations, in-depth discussions with silkworm producers, as well as secondary data analysis from related literature. The ..."", ""is_truncated"": true}, {""year"": 2024, ""source"": ""academic"", ""chunk_id"": ""paper::04fa06161ae7257a69e2ffd67e3b32f1cb18a6a9::chunk_0001"", ""source_doc_id"": ""04fa06161ae7257a69e2ffd67e3b32f1cb18a6a9"", ""document_id"": ""04fa06161ae7257a69e2ffd67e3b32f1cb18a6a9"", ""source_link"": ""https://www.semanticscholar.org/paper/04fa06161ae7257a69e2ffd67e3b32f1cb18a6a9"", ""micro_topic_probability"": 1.0, ""snippet"": ""This study investigates Jambi batik artisans' resilience and innovative strategies in overcoming economic challenges and disruption in the textile industry. Using a qualitative approach with data analysis based on Miles and Huberman’s interactive model, the research delves into how these artisans creatively adapt to changing market demands by incorporating ..."", ""is_truncated"": true}, {""year"": 2024, ""source"": ""academic"", ""chunk_id"": ""paper::1162ffbfb33546a7327b383e85e44e2008fe0ff9::chunk_0001"", ""source_doc_id"": ""1162ffbfb33546a7327b383e85e44e2008fe0ff9"", ""document_id"": ""1162ffbfb33546a7327b383e85e44e2008fe0ff9"", ""source_link"": ""https://www.semanticscholar.org/paper/1162ffbfb33546a7327b383e85e44e2008fe0ff9"", ""micro_topic_probability"": 1.0, ""snippet"": ""While Endek cloth weaving Bali is a long-standing tradition for Balinese people, there is currently an urgency to achieve sustainability. The concern of addressing environmental aspects makes traditional clothing more relevant to the present and future. This paper aims to connect Balinese Endek weaving with natural dyes to preserve the tradition and adapt ..."", ""is_truncated"": true}]",True
academic_T3::academic_T3_S029,2025,"[""batik"", ""handicrafts"", ""handicraft"", ""artisans"", ""craftsmanship""]","[{""year"": 2025, ""source"": ""academic"", ""chunk_id"": ""paper::13972556b39a817e5ea052bebc63586be738b7e9::chunk_0001"", ""source_doc_id"": ""13972556b39a817e5ea052bebc63586be738b7e9"", ""document_id"": ""13972556b39a817e5ea052bebc63586be738b7e9"", ""source_link"": ""https://www.semanticscholar.org/paper/13972556b39a817e5ea052bebc63586be738b7e9"", ""micro_topic_probability"": 1.0, ""snippet"": ""Objectives: To redesign and develop innovative fashion products using cultural capital from local Thai weaving patterns, specifically from the northern region of Thailand. To combine traditional weaving patterns (such as those from Jok tube-skirts) with innovative production methods to create contemporary fashion for consumers interested in cultural ..."", ""is_truncated"": true}, {""year"": 2025, ""source"": ""academic"", ""chunk_id"": ""paper::44b4ddd325bdcf7eba09a28b8a6500b42d08d8a8::chunk_0001"", ""source_doc_id"": ""44b4ddd325bdcf7eba09a28b8a6500b42d08d8a8"", ""document_id"": ""44b4ddd325bdcf7eba09a28b8a6500b42d08d8a8"", ""source_link"": ""https://www.semanticscholar.org/paper/44b4ddd325bdcf7eba09a28b8a6500b42d08d8a8"", ""micro_topic_probability"": 1.0, ""snippet"": ""The article, based on the results of quantitative research conducted on a representative sample of adult Poles, examines how traditional woodworking techniques are perceived in the consumer market. It also explores the demand for such products and consumers' willingness to pay a premium for them compared to industrially manufactured goods. The article also ..."", ""is_truncated"": true}, {""year"": 2025, ""source"": ""academic"", ""chunk_id"": ""paper::5e3472b8c594fac057e0fa1d7ff960f82f8ab869::chunk_0001"", ""source_doc_id"": ""5e3472b8c594fac057e0fa1d7ff960f82f8ab869"", ""document_id"": ""5e3472b8c594fac057e0fa1d7ff960f82f8ab869"", ""source_link"": ""https://www.semanticscholar.org/paper/5e3472b8c594fac057e0fa1d7ff960f82f8ab869"", ""micro_topic_probability"": 1.0, ""snippet"": ""The present paper represents one community service done in Cisaat Village, Subang, West Java, focusing on developing and promoting its original batik designs through empowerment of the artisans. Activities were facilitated by lecturers coming from the Faculty of Economics, Universitas Negeri Jakarta. The team itself fully bore the production costs. ..."", ""is_truncated"": true}]",True
academic_T3::academic_T3_S034,2003,"[""economies"", ""droughts"", ""crisis"", ""smallholder"", ""fairtrade""]","[{""year"": 2003, ""source"": ""academic"", ""chunk_id"": ""paper::cc4312d256c1fff51a40639236fe7b392829ba70::chunk_0001"", ""source_doc_id"": ""cc4312d256c1fff51a40639236fe7b392829ba70"", ""document_id"": ""cc4312d256c1fff51a40639236fe7b392829ba70"", ""source_link"": ""https://www.semanticscholar.org/paper/cc4312d256c1fff51a40639236fe7b392829ba70"", ""micro_topic_probability"": 1.0, ""snippet"": ""Current coffee prices are at record lows and below the cost of production for many producers in Central America. Moreover, the coffee crisis is structural, and changes in supply and demand do not indicate a quick recovery of prices. So, coffee producers in Central America are facing new challenges-as are coffee laborers, coffee exporters, and others linked ..."", ""is_truncated"": true}]",True
academic_T3::academic_T3_S034,2004,"[""agro"", ""commodity"", ""producers"", ""exports"", ""markets""]","[{""year"": 2004, ""source"": ""academic"", ""chunk_id"": ""paper::1812975421a83f907a61b003f630281876afbbc7::chunk_0001"", ""source_doc_id"": ""1812975421a83f907a61b003f630281876afbbc7"", ""document_id"": ""1812975421a83f907a61b003f630281876afbbc7"", ""source_link"": ""https://www.semanticscholar.org/paper/1812975421a83f907a61b003f630281876afbbc7"", ""micro_topic_probability"": 0.6288967226542383, ""snippet"": ""An estimated 80,000-100,000 Dominican farmers produce coffee and cocoa, nearly 40 percent of all agricultural producers. The sectors also provide employment for tens of thousands of field laborers and persons employed in linked economic activities. The majority of coffee and cocoa producers are small-scale and most are located in environmentally sensitive ..."", ""is_truncated"": true}, {""year"": 2004, ""source"": ""academic"", ""chunk_id"": ""paper::415e346c30824ac42d00817874dcd72407765d6e::chunk_0001"", ""source_doc_id"": ""415e346c30824ac42d00817874dcd72407765d6e"", ""document_id"": ""415e346c30824ac42d00817874dcd72407765d6e"", ""source_link"": ""https://www.semanticscholar.org/paper/415e346c30824ac42d00817874dcd72407765d6e"", ""micro_topic_probability"": 0.6222129329272127, ""snippet"": ""Like many primary products, coffee has long been characterised as a commodity with falling terms of trade and volatile prices. Yet, in recent years, there has been growing product differentiation in final markets, with premium prices being earned and high and sustainable incomes being provided. So far, these product rents have been almost entirely ..."", ""is_truncated"": true}, {""year"": 2004, ""source"": ""academic"", ""chunk_id"": ""paper::896e9ec3dcb47a631306f49cf29f06d1e33565e7::chunk_0001"", ""source_doc_id"": ""896e9ec3dcb47a631306f49cf29f06d1e33565e7"", ""document_id"": ""896e9ec3dcb47a631306f49cf29f06d1e33565e7"", ""source_link"": ""https://www.semanticscholar.org/paper/896e9ec3dcb47a631306f49cf29f06d1e33565e7"", ""micro_topic_probability"": 0.5064111423678539, ""snippet"": ""The recent interest in and increasing demand for healthy, social and environmentally sustainable products, particularly in developed countries, have fostered the presence of organic coffee supermarket shelves of such countries. Proposes two models of B2B relationships for the Brazilian supply of organic coffee to international markets, more specifically, ..."", ""is_truncated"": true}]",True
academic_T3::academic_T3_S034,2005,"[""fairtrade"", ""cacao"", ""crops"", ""trade"", ""farmers""]","[{""year"": 2005, ""source"": ""academic"", ""chunk_id"": ""paper::eacb30104f983c7eabc050d2e4a4af9b5813843c::chunk_0001"", ""source_doc_id"": ""eacb30104f983c7eabc050d2e4a4af9b5813843c"", ""document_id"": ""eacb30104f983c7eabc050d2e4a4af9b5813843c"", ""source_link"": ""https://www.semanticscholar.org/paper/eacb30104f983c7eabc050d2e4a4af9b5813843c"", ""micro_topic_probability"": 0.9030690923417657, ""snippet"": ""mr. nam, the vice chair of a village in dak lak province of vietnam, was keen to protect farmers in his village from the sharp decline in prices of coffee ( coffea canephora pierre ex froehner ). he did this by encouraging farmers in his village to plant cacao ( theobroma cacao l. subsp. cacao ). cacao was suitable to the soil and climate of the area, and ..."", ""is_truncated"": true}, {""year"": 2005, ""source"": ""academic"", ""chunk_id"": ""paper::b541feca6f7b60c69e2a03035b08943f5a74d305::chunk_0001"", ""source_doc_id"": ""b541feca6f7b60c69e2a03035b08943f5a74d305"", ""document_id"": ""b541feca6f7b60c69e2a03035b08943f5a74d305"", ""source_link"": ""https://www.semanticscholar.org/paper/b541feca6f7b60c69e2a03035b08943f5a74d305"", ""micro_topic_probability"": 0.33406205872649775, ""snippet"": ""Fair trade has never been more popular, with worldwide sales soaring. This editorial to the special issue of Sustainable Development on 'Fair trade, business and sustainable development' introduces the topic and papers within the special issue. It discusses the success of the 'fairtrade' brand and the impacts of fair trade schemes as well as the future of ..."", ""is_truncated"": true}]",True
academic_T3::academic_T3_S034,2007,"[""stakeholders"", ""fairtrade"", ""stakeholder"", ""coffee"", ""coffees""]","[{""year"": 2007, ""source"": ""academic"", ""chunk_id"": ""paper::33280f8c3099717c8808bdd6f8477b6a7005e2a4::chunk_0001"", ""source_doc_id"": ""33280f8c3099717c8808bdd6f8477b6a7005e2a4"", ""document_id"": ""33280f8c3099717c8808bdd6f8477b6a7005e2a4"", ""source_link"": ""https://www.semanticscholar.org/paper/33280f8c3099717c8808bdd6f8477b6a7005e2a4"", ""micro_topic_probability"": 1.0, ""snippet"": ""The Costa Rican coffee industry has been the subject of many sustainability plans, all of which have had a particular bias towards one aspect of sustainability or another. Following the sustainability evaluation framework discussed in previous work a significant gap was recognized between the requirements of a sustainable industry, which address all facets ..."", ""is_truncated"": true}, {""year"": 2007, ""source"": ""academic"", ""chunk_id"": ""paper::0d6eea7fe17057987916894351dd9755462cc287::chunk_0001"", ""source_doc_id"": ""0d6eea7fe17057987916894351dd9755462cc287"", ""document_id"": ""0d6eea7fe17057987916894351dd9755462cc287"", ""source_link"": ""https://www.semanticscholar.org/paper/0d6eea7fe17057987916894351dd9755462cc287"", ""micro_topic_probability"": 0.6114618503814943, ""snippet"": ""The ‘Common Code for the Coffee Community’ (4C) was developed as a multi-stakeholder initiative designed to embed sustainability principles in the mainstream coffee industry. It elicited widespread condemnation from producer countries during its initial ‘testing phase’. Focusing on Indian opposition, this article comes to the conclusion that, unless key ..."", ""is_truncated"": true}]",True
academic_T3::academic_T3_S034,2008,"[""livelihoods"", ""environnemental"", ""trade"", ""economique"", ""industrielle""]","[{""year"": 2008, ""source"": ""academic"", ""chunk_id"": ""paper::7630c484fd7c48647ab078b3e90ab95266aa5eda::chunk_0001"", ""source_doc_id"": ""7630c484fd7c48647ab078b3e90ab95266aa5eda"", ""document_id"": ""7630c484fd7c48647ab078b3e90ab95266aa5eda"", ""source_link"": ""https://www.semanticscholar.org/paper/7630c484fd7c48647ab078b3e90ab95266aa5eda"", ""micro_topic_probability"": 0.917436372043552, ""snippet"": ""Our morning cups of coffee connect us to a global industry and an export crisis in the tropics that is destroying livelihoods, undermining the cohesion of families and communities, and threatening ecosystems. Confronting the Coffee Crisis explores small-scale farming, the political economy of the global coffee industry, and initiatives that claim to promote ..."", ""is_truncated"": true}, {""year"": 2008, ""source"": ""academic"", ""chunk_id"": ""paper::26732bd988807d252c8c428526451ee9e035287d::chunk_0001"", ""source_doc_id"": ""26732bd988807d252c8c428526451ee9e035287d"", ""document_id"": ""26732bd988807d252c8c428526451ee9e035287d"", ""source_link"": ""https://www.semanticscholar.org/paper/26732bd988807d252c8c428526451ee9e035287d"", ""micro_topic_probability"": 0.6419638865508884, ""snippet"": ""A persistent fall of coffee prices in the 1990s brought the International Coffee Organisation, national governments, and coffee companies to propose the promotion of good quality highland coffee as the exclusive strategy for Central America to neutralize the negative income effects. This implies that cultivation on low- and medium-altitude lands should be ..."", ""is_truncated"": true}, {""year"": 2008, ""source"": ""academic"", ""chunk_id"": ""paper::05d76e41b4adceba496752cdd5a449f7042c5e35::chunk_0001"", ""source_doc_id"": ""05d76e41b4adceba496752cdd5a449f7042c5e35"", ""document_id"": ""05d76e41b4adceba496752cdd5a449f7042c5e35"", ""source_link"": ""https://www.semanticscholar.org/paper/05d76e41b4adceba496752cdd5a449f7042c5e35"", ""micro_topic_probability"": 0.3488878143050542, ""snippet"": ""This article explores the outcomes of Fair Trade for producers, artisans and their organisations. It asks the question, ‘what happens to people who are involved in Fair Trade?’, and reviews the case studies and empirical research conducted on Fair Trade for a range of products in different countries. The article is organised around important aspects of ..."", ""is_truncated"": true}]",True
academic_T3::academic_T3_S034,2009,"[""smallholders"", ""cultivation"", ""commercialization"", ""exporters"", ""hectares""]","[{""year"": 2009, ""source"": ""academic"", ""chunk_id"": ""paper::ab345862c00751672c94f0b73f4353d09eb78741::chunk_0001"", ""source_doc_id"": ""ab345862c00751672c94f0b73f4353d09eb78741"", ""document_id"": ""ab345862c00751672c94f0b73f4353d09eb78741"", ""source_link"": ""https://www.semanticscholar.org/paper/ab345862c00751672c94f0b73f4353d09eb78741"", ""micro_topic_probability"": 0.4139503411673308, ""snippet"": ""This paper is part of a research project developed to verify the economic feasibility of coffee grown by family farm smallholders, seeking insertion in certified coffee markets. It has focused on production systems on farms under conventional and certified organic grown coffee, in municipalities of the Minas Gerais State Tropical Forest Zone. Economic ..."", ""is_truncated"": true}, {""year"": 2009, ""source"": ""academic"", ""chunk_id"": ""paper::a3a59c584ef3efd06df6cef3fa1391e54c8acdfd::chunk_0001"", ""source_doc_id"": ""a3a59c584ef3efd06df6cef3fa1391e54c8acdfd"", ""document_id"": ""a3a59c584ef3efd06df6cef3fa1391e54c8acdfd"", ""source_link"": ""https://www.semanticscholar.org/paper/a3a59c584ef3efd06df6cef3fa1391e54c8acdfd"", ""micro_topic_probability"": 0.29139723949029256, ""snippet"": ""Sustainability of agricultural systems on ecological and conventional farms in Costa Rica. This research developed and validated a methodology to analyze sustainability in 17 farms located in seven Costa Rican municipalities. Farm size varied between 1,40 hectares and 17,2 hectares; the land was in use in ecological and conventional cultivation systems in ..."", ""is_truncated"": true}, {""year"": 2009, ""source"": ""academic"", ""chunk_id"": ""paper::d78d5c930fc267fa16edb25d209044ed12aa822e::chunk_0001"", ""source_doc_id"": ""d78d5c930fc267fa16edb25d209044ed12aa822e"", ""document_id"": ""d78d5c930fc267fa16edb25d209044ed12aa822e"", ""source_link"": ""https://www.semanticscholar.org/paper/d78d5c930fc267fa16edb25d209044ed12aa822e"", ""micro_topic_probability"": 0.27857192153302135, ""snippet"": ""Global trade is strongly growing and becoming connected to the issue of sustainable development in business practices. In recent years this has resulted in businesses on the demand side formulating sets of requirements for suppliers on their performance on corporate social responsibility and sustainable production. In doing this, value systems of the ..."", ""is_truncated"": true}]",True
academic_T3::academic_T3_S034,2010,"[""cooperatives"", ""agroforestry"", ""producers"", ""artisan"", ""commoditisation""]","[{""year"": 2010, ""source"": ""academic"", ""chunk_id"": ""paper::af7757ffccbf02aad053e51cf96ea246c7b88cf8::chunk_0001"", ""source_doc_id"": ""af7757ffccbf02aad053e51cf96ea246c7b88cf8"", ""document_id"": ""af7757ffccbf02aad053e51cf96ea246c7b88cf8"", ""source_link"": ""https://www.semanticscholar.org/paper/af7757ffccbf02aad053e51cf96ea246c7b88cf8"", ""micro_topic_probability"": 1.0, ""snippet"": ""This paper examines the global sustainability regulation in agricultural trade by conducting an in-depth assessment of the economics of coffee-producing regions in Lampung Province, Indonesia. A negative campaign blaming illegal coffee producers for the loss of tigers in the Bukit Barisan Selatan (BBS) National Park in the province further complicates the ..."", ""is_truncated"": true}, {""year"": 2010, ""source"": ""academic"", ""chunk_id"": ""paper::1be46b6c6bb7d2ecc6133c6b33e329c90c386bc6::chunk_0001"", ""source_doc_id"": ""1be46b6c6bb7d2ecc6133c6b33e329c90c386bc6"", ""document_id"": ""1be46b6c6bb7d2ecc6133c6b33e329c90c386bc6"", ""source_link"": ""https://www.semanticscholar.org/paper/1be46b6c6bb7d2ecc6133c6b33e329c90c386bc6"", ""micro_topic_probability"": 0.6927094348361399, ""snippet"": ""Purpose – The Hot Spot Analysis developed by the Wuppertal Institute is a screening tool focussing on the demand of reliable sustainability‐oriented decision‐making processes in complex value chains identifying high priority areas (“hot spots”) for effective measures in companies. This paper aims to focus on this tool.Design/methodology/approach – The Hot ..."", ""is_truncated"": true}, {""year"": 2010, ""source"": ""academic"", ""chunk_id"": ""paper::0fe3088f523cda6dc45d62422a6e3581f351b952::chunk_0001"", ""source_doc_id"": ""0fe3088f523cda6dc45d62422a6e3581f351b952"", ""document_id"": ""0fe3088f523cda6dc45d62422a6e3581f351b952"", ""source_link"": ""https://www.semanticscholar.org/paper/0fe3088f523cda6dc45d62422a6e3581f351b952"", ""micro_topic_probability"": 0.6305385482161954, ""snippet"": ""This work presents main results of how inhabitants of Alto Paraiso de Goias are seeking alternatives to sustainable development through the implantation, by Embrapa, of a project about the rescue of coffee. Mining and farming activities were developed in the region until its main activity turned into tourism in 1960, with the creation of the National Park ..."", ""is_truncated"": true}]",True
academic_T3::academic_T3_S034,2011,"[""livelihoods"", ""livelihood"", ""artisanal"", ""producers"", ""exporters""]","[{""year"": 2011, ""source"": ""academic"", ""chunk_id"": ""paper::8c20f2684506c32a32488d8c55941ba2818c8ffe::chunk_0001"", ""source_doc_id"": ""8c20f2684506c32a32488d8c55941ba2818c8ffe"", ""document_id"": ""8c20f2684506c32a32488d8c55941ba2818c8ffe"", ""source_link"": ""https://www.semanticscholar.org/paper/8c20f2684506c32a32488d8c55941ba2818c8ffe"", ""micro_topic_probability"": 0.42628417467813834, ""snippet"": ""Although the number of entities encouraging sustainable practices has multiplied and publications addressing the role of private sustainability standards have grown exponentially over the last few years, little is yet known on crucial questions such as the actual impact these standards are having on producer income, livelihoods and the environment. This ..."", ""is_truncated"": true}, {""year"": 2011, ""source"": ""academic"", ""chunk_id"": ""paper::91a01056af6811983a2c398983512ec5c6b9ec6c::chunk_0001"", ""source_doc_id"": ""91a01056af6811983a2c398983512ec5c6b9ec6c"", ""document_id"": ""91a01056af6811983a2c398983512ec5c6b9ec6c"", ""source_link"": ""https://www.semanticscholar.org/paper/91a01056af6811983a2c398983512ec5c6b9ec6c"", ""micro_topic_probability"": 0.4224209567686219, ""snippet"": ""This work analyzes family farmers in the municipality of Alto Paraiso de Goias, Goias state, Brazil, in their search for alternative sources of income that will establish them in the market. The municipality was first settled in the sixteenth and seventeenth centuries by miners and has, since then, maintained an agricultural tradition. Economic activity ..."", ""is_truncated"": true}, {""year"": 2011, ""source"": ""academic"", ""chunk_id"": ""paper::5781ab680485b2d8bf11a47a6b8e390bc3022180::chunk_0001"", ""source_doc_id"": ""5781ab680485b2d8bf11a47a6b8e390bc3022180"", ""document_id"": ""5781ab680485b2d8bf11a47a6b8e390bc3022180"", ""source_link"": ""https://www.semanticscholar.org/paper/5781ab680485b2d8bf11a47a6b8e390bc3022180"", ""micro_topic_probability"": 0.4140052267292733, ""snippet"": ""Sustainability initiatives have proliferated in many industries in recent years. This has led to an increasing number of standards that exist in parallel seeking to address more or less the same social and environmental issues. In this paper I explore whether parallelism has spurred a race to the bottom in flower standards seeking to regulate social ..."", ""is_truncated"": true}]",True
academic_T3::academic_T3_S034,2012,"[""fairtrade"", ""transnational"", ""roasters"", ""nongovern"", ""trade""]","[{""year"": 2012, ""source"": ""academic"", ""chunk_id"": ""paper::421d0b187537d313839af5bccce436ef34a5c18b::chunk_0002"", ""source_doc_id"": ""421d0b187537d313839af5bccce436ef34a5c18b"", ""document_id"": ""421d0b187537d313839af5bccce436ef34a5c18b"", ""source_link"": ""https://www.semanticscholar.org/paper/421d0b187537d313839af5bccce436ef34a5c18b"", ""micro_topic_probability"": 0.5617253565600023, ""snippet"": "", neglect, and poverty, and unable to gain economic, social, or political power in either their family ’ s coffee businesses or their communities. some farm coffee under enslaved or indentured conditions, although fair trade regimes are offering some lessening of inequalities. at the opposite end of the scale, a small, but growing, number of high - end ..."", ""is_truncated"": true}, {""year"": 2012, ""source"": ""academic"", ""chunk_id"": ""paper::421d0b187537d313839af5bccce436ef34a5c18b::chunk_0004"", ""source_doc_id"": ""421d0b187537d313839af5bccce436ef34a5c18b"", ""document_id"": ""421d0b187537d313839af5bccce436ef34a5c18b"", ""source_link"": ""https://www.semanticscholar.org/paper/421d0b187537d313839af5bccce436ef34a5c18b"", ""micro_topic_probability"": 0.4930340634639589, ""snippet"": ""while most are familiar, moreover, with the dark, glossy appearance and other sensual qualities of roasted coffee beans, fewer have any occasion to contemplate just how lovely the coffee tree is as a plant. each author has utilised the idea of “ coffee ” as a powerful springboard into a fascinating range of areas, showing just how inseparable coffee is from ..."", ""is_truncated"": true}, {""year"": 2012, ""source"": ""academic"", ""chunk_id"": ""paper::6317075ceb05faee1911aa47f6d38747c8effbb7::chunk_0001"", ""source_doc_id"": ""6317075ceb05faee1911aa47f6d38747c8effbb7"", ""document_id"": ""6317075ceb05faee1911aa47f6d38747c8effbb7"", ""source_link"": ""https://www.semanticscholar.org/paper/6317075ceb05faee1911aa47f6d38747c8effbb7"", ""micro_topic_probability"": 0.3922906535180426, ""snippet"": ""This article analyzes the organization of the fair trade flower industry, integration of Ecuadorian enterprises into these networks, and power of certification to address key environmental and social concerns on participating estates. Pursuing a social regulatory approach, I locate fair trade within the field of new institutions that establish and enforce ..."", ""is_truncated"": true}]",True
academic_T3::academic_T3_S034,2013,"[""artisanal"", ""cooperatives"", ""ecotourism"", ""cooperative"", ""smallholders""]","[{""year"": 2013, ""source"": ""academic"", ""chunk_id"": ""paper::a1db385895039e8abbe59b87f95dc854c2618f3e::chunk_0001"", ""source_doc_id"": ""a1db385895039e8abbe59b87f95dc854c2618f3e"", ""document_id"": ""a1db385895039e8abbe59b87f95dc854c2618f3e"", ""source_link"": ""https://www.semanticscholar.org/paper/a1db385895039e8abbe59b87f95dc854c2618f3e"", ""micro_topic_probability"": 0.6802690548056077, ""snippet"": ""Nicaraguan smallholder cooperative leaders working in partnership with a California-based small-scale roasting company pioneered an alternative approach to confronting the post-1999 coffee crisis. They built coffee tasting laboratories and integrated grassroots organizing efforts to create a national smallholder cooperative association that dramatically ..."", ""is_truncated"": true}, {""year"": 2013, ""source"": ""academic"", ""chunk_id"": ""paper::8548e82bdf701c2ad5788ac2e7c798c305177abf::chunk_0001"", ""source_doc_id"": ""8548e82bdf701c2ad5788ac2e7c798c305177abf"", ""document_id"": ""8548e82bdf701c2ad5788ac2e7c798c305177abf"", ""source_link"": ""https://www.semanticscholar.org/paper/8548e82bdf701c2ad5788ac2e7c798c305177abf"", ""micro_topic_probability"": 0.6133710238411041, ""snippet"": ""Sustainable supply chain is a development of the conventional supply chains that discuses trade-off among economic, social and environmental dimensions in order to achieve better responsiveness in terms of quality, quantity and time-delivery in the supply chain structure. The objective of this research was to determine the Gayo coffee supply chain ..."", ""is_truncated"": true}, {""year"": 2013, ""source"": ""academic"", ""chunk_id"": ""paper::01c2fc71c1620f69d173c8cc710a1174e8c552d8::chunk_0001"", ""source_doc_id"": ""01c2fc71c1620f69d173c8cc710a1174e8c552d8"", ""document_id"": ""01c2fc71c1620f69d173c8cc710a1174e8c552d8"", ""source_link"": ""https://www.semanticscholar.org/paper/01c2fc71c1620f69d173c8cc710a1174e8c552d8"", ""micro_topic_probability"": 0.47592087380440795, ""snippet"": ""tourists are often less concerned about the preservation of tourist attractions, such as littering and scribble area attractions. for that, the government of indonesia has done the concept of sustainable management of the travel industry, namely agro - ecotourism. agro - ecotourism is basically agro industry managed with the principles of sustainable ..."", ""is_truncated"": true}]",True
academic_T3::academic_T3_S034,2014,"[""fairtrade"", ""cooperativa"", ""coffees"", ""cooperative"", ""coffee""]","[{""year"": 2014, ""source"": ""academic"", ""chunk_id"": ""paper::c563bb65e83395f6b8ec04c6dea208763f42e75b::chunk_0001"", ""source_doc_id"": ""c563bb65e83395f6b8ec04c6dea208763f42e75b"", ""document_id"": ""c563bb65e83395f6b8ec04c6dea208763f42e75b"", ""source_link"": ""https://www.semanticscholar.org/paper/c563bb65e83395f6b8ec04c6dea208763f42e75b"", ""micro_topic_probability"": 1.0, ""snippet"": ""Coffee is the second most traded commodity in the world after oil. A sustainable coffee industry is crucial to maintaining global agriculture, trade, human and environmental well-being, and livelihoods. With increasing water scarcity and a changing climate, understanding and quantifying the risks associated with water, a primary input in coffee production, ..."", ""is_truncated"": true}, {""year"": 2014, ""source"": ""academic"", ""chunk_id"": ""paper::62a3979010aa5a3dc16cdce59416cddde48d1989::chunk_0001"", ""source_doc_id"": ""62a3979010aa5a3dc16cdce59416cddde48d1989"", ""document_id"": ""62a3979010aa5a3dc16cdce59416cddde48d1989"", ""source_link"": ""https://www.semanticscholar.org/paper/62a3979010aa5a3dc16cdce59416cddde48d1989"", ""micro_topic_probability"": 0.98185054012269, ""snippet"": ""In the article, the issue of environmental sustainability criteria in the coffee sector is researched. Such important aspects in this topic are highlighted and discussed as reasons for the emergence of sustainability criteria for coffee and factors that make the production of coffee sustainable. Two widely used sustainability standards for coffee, the Fair ..."", ""is_truncated"": true}, {""year"": 2014, ""source"": ""academic"", ""chunk_id"": ""paper::ab3b7d2ea9ce43ca5ec5a99acbc716470e6a6696::chunk_0001"", ""source_doc_id"": ""ab3b7d2ea9ce43ca5ec5a99acbc716470e6a6696"", ""document_id"": ""ab3b7d2ea9ce43ca5ec5a99acbc716470e6a6696"", ""source_link"": ""https://www.semanticscholar.org/paper/ab3b7d2ea9ce43ca5ec5a99acbc716470e6a6696"", ""micro_topic_probability"": 0.5798926876643898, ""snippet"": ""This study estimates price determinants for specialty green coffee auctions using records from the 2004–2010 Cup of Excellence programs hosted by the Alliance for Coffee Excellence. While some literature on coffee has focused on certifications and sustainability labels, the discussion of price determinants has been limited. This article replicates one of ..."", ""is_truncated"": true}]",True
